1867,9.7
1867,5.5
1867,2.8
1867,9.5
1867,9.1
1867,18.7
1867,25.5
1867,18.1
1867,47.9
1868,25.9
1868,26.3
1868,44
1868,61.1
1868,44.5
1868,51.8
1868,48.3
1868,57.3
1868,78.7
1868,102.8
1868,98.7
1868,112.8
1869,101.6
1869,99.9
1869,88
1869,68.4
1869,173.4
1869,180.7
1869,98.8
1869,132.7
1869,134.5
1869,99
1869,130.2
1869,174.1
1870,129
1870,191.7
1870,262.7
1870,266.9
1870,293.6
1870,226.3
1870,220.9
1870,256.5
1870,226.8
1870,244.3
1870,246
1870,216.7
1871,147.2
1871,209
1871,238.7
1871,270.9
1871,242.6
1871,152.9
1871,171.8
1871,183.7
1871,133.9
1871,148.5
1871,175.7
1871,150.8
1872,132.7
1872,200.3
1872,147.5
1872,170.4
1872,179.5
1872,183.3
1872,176
1872,155
1872,191.1
1872,171.2
1872,186.8
1872,139.9
1873,144.6
1873,178.4
1873,164
1873,127.1
1873,80
1873,74.8
1873,111.7
1873,113.8
1873,78.7
1873,78.6
1873,92.5
1873,82
1874,101.4
1874,107.1
1874,77.5
1874,53.5
1874,74.6
1874,63.8
1874,113.2
1874,102.3
1874,46.8
1874,57.4
1874,48.2
1874,48.8
1875,24.4
1875,35.9
1875,56.4
1875,48.6
1875,19.2
1875,39.9
1875,20.9
1875,24.4
1875,4
1875,21.3
1875,29.6
1875,16.5
1876,23.9
1876,25.1
1876,51.1
1876,3.9
1876,8.5
1876,2.7
1876,25.5
1876,14.8
1876,16.6
1876,23.9
1876,16.6
1876,13.6
1877,40.6
1877,14.5
1877,19.9
1877,26.3
1877,36.1
1877,23.6
1877,10
1877,10.5
1877,28.1
1877,11.2
1877,23.6
1877,3.5
1878,5.5
1878,11
1878,13.1
1878,0.2
1878,9.9
1878,10.7
1878,0.2
1878,0
1878,8.8
1878,1.9
1878,6.8
1878,0.9
1879,1.6
1879,0.9
1879,0
1879,10.4
1879,4
1879,8
1879,12.6
1879,17.9
1879,10.1
1879,20.4
1879,21.9
1879,12.2
1880,40.1
1880,45.4
1880,32.1
1880,32.4
1880,39.1
1880,56.9
1880,36.5
1880,80.3
1880,110.1
1880,71.7
1880,51.1
1880,49.4
